time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.100173176922,-0.0652068646396,11.7449645372,6.24515516192,6.22186979398,0.0,0.353221135181,-0.167616444588,3.08588202983,-0.0904278746667,-0.0400338595345,0.0,441.6491841942471,440.96963403928424,441.960767396208,443.0315814137178
1.3800000000000008,0.12259791127,-0.0760419724388,11.9323902911,6.24007119976,6.22010713358,0.0,0.394453814764,-0.194059919909,3.16139273988,-0.0752650504766,-0.0138025727876,0.0,437.5665316969563,439.744458282271,438.5493404971638,439.80091750586087
1.4400000000000008,0.147672274759,-0.088662858332,12.126642963,6.23585903057,6.21914859583,0.0,0.441425078834,-0.227093594285,3.31322710978,-0.0616320451644,-0.0207203145426,0.0,463.7373411072644,463.19372252562323,462.22508290174926,463.29461466608876
1.5000000000000009,0.175352362226,-0.103181063893,12.3263529331,6.23172153203,6.21776049423,0.0,0.48135505275,-0.257194577917,3.34364485737,-0.0905867929236,-0.0284634827595,0.0,425.15123736429246,424.48717695381725,428.1740748811625,425.69931617301455
1.560000000000001,0.205539898945,-0.119656380952,12.5291834869,6.22648424961,6.21669229564,0.0,0.525007721083,-0.292492901549,3.41710341957,-0.0813983189084,-0.00222261388544,0.0,439.38417170019187,441.5543448084606,439.3379672847853,440.092737780163
1.620000000000001,0.238786923089,-0.138718937264,12.7427808525,6.22160651481,6.21638306974,0.0,0.58318913503,-0.343505034686,3.70186767735,-0.0810910173543,-0.0117771534962,0.0,503.5388810077233,502.84729536842576,503.60351478592247,503.62125036262813
1.680000000000001,0.27520604287,-0.160662705386,12.9685617675,6.21762239668,6.21551153836,0.0,0.630830556814,-0.388383235857,3.8237053578,-0.0468221758416,-0.0206829995451,0.0,459.2755919468715,458.56876451239424,455.2217367154514,457.95223031976496
1.740000000000001,0.314502583615,-0.185376826553,13.2016374415,6.21439237587,6.2143361759,0.0,0.67914618937,-0.435703793952,3.94501717649,-0.0740085458594,-0.0174873930483,0.0,457.72077213953173,457.97508157180783,460.3096299349734,458.1509752535459
1.8000000000000012,0.356749919508,-0.21303381373,13.4423962941,6.21039953617,6.21316419883,0.0,0.729176420056,-0.48661009268,4.0797361849,-0.0547289327175,-0.0239744034882,0.0,464.05755577349515,463.54808718494496,462.6392597709605,464.1516509145789
1.8600000000000012,0.402024371902,-0.243827629638,13.6912257714,6.20718290136,6.21186377195,0.0,0.780075509957,-0.540161545274,4.21402379305,-0.051463562004,-0.0174298870025,0.0,463.98059781334837,464.49416556556145,464.7917100448359,465.0458128383859
1.9200000000000013,0.45022401555,-0.277739466104,13.9459619201,6.20417614013,6.2110699405,0.0,0.826640770051,-0.590508943095,4.27688645963,-0.0475401399137,-0.00593341772223,0.0,443.36279348416394,444.30653568093834,443.2557732980123,443.5765229421751
1.9800000000000013,0.501505172189,-0.315033912859,14.2082717973,6.20155279703,6.21097439884,0.0,0.882691926365,-0.652896152529,4.46598700831,-0.037012523531,0.00591958281705,0.0,482.3210097259207,483.215470771853,481.9647322411588,482.75887881894425
2.0400000000000014,0.55576525402,-0.355698866129,14.4766649387,6.19932010189,6.21177681785,0.0,0.925906393133,-0.702798999369,4.48035221774,-0.0376126149847,0.0251877107902,0.0,429.98901744279885,431.61835268045803,429.87867098228674,429.82711315956595
2.1000000000000014,0.612683474052,-0.399501590614,14.747125572,6.19709109945,6.21399061366,0.0,0.971153280757,-0.757491087153,4.53475140832,-0.0362407915687,0.0535885565628,0.0,442.1071439890343,444.4418691824877,443.52709344525886,443.6391129029181
2.1600000000000015,0.672595668359,-0.447044726073,15.0256340675,6.1944685354,6.2172261865,0.0,1.02545861632,-0.827485822214,4.74796282707,-0.0660407586123,0.0545928697839,0.0,492.5531349405069,492.62902402470024,491.99236197260007,489.77971660713126
2.2200000000000015,0.735438691945,-0.498524767954,15.3131935763,6.19070724929,6.22067903635,0.0,1.06892689554,-0.888873322278,4.83693278942,-0.0567110455597,0.0628818897433,0.0,455.95027107618336,456.61427339768994,456.7100556101631,457.45091906823706
2.2800000000000016,0.800809537374,-0.553757189091,15.6060140598,6.187439492,6.22457942073,0.0,1.10967381834,-0.952511934993,4.92333919116,-0.0503089942094,0.0689469464777,0.0,457.10470947024646,457.59081209994474,455.90848367804824,456.4178774663866
2.3400000000000016,0.868470848792,-0.612759333551,15.9028215923,6.18425344363,6.22923695959,0.0,1.14525190719,-1.01450564852,4.97001013795,-0.0593656528214,0.0909426859153,0.0,444.88028488571706,446.6825246271691,444.9782128394519,444.23421555745256
2.4000000000000017,0.938003810217,-0.675235210105,16.1993202306,6.18084852531,6.235012305,0.0,1.17205851215,-1.06833226507,4.91350491522,-0.0519721969821,0.105184419524,0.0,410.98893014908595,412.2580900942309,411.59276424805495,412.24419282035717
2.4600000000000017,1.00909921409,-0.7411128466,16.4935613615,6.17816785765,6.24168645425,0.0,1.1972163,-1.12785173234,4.89460187257,-0.0330703121868,0.121193354997,0.0,422.190476833786,423.5811913996478,424.1732254201669,425.79227641495964
2.520000000000002,1.08165346568,-0.810794500153,16.7884419145,6.1764394447,6.248468527,0.0,1.22056086577,-1.19503840814,4.93457255239,-0.0214136345395,0.086985800537,0.0,445.069192509569,442.2709975188898,441.67019467390764,442.63040848896844
2.580000000000002,1.15547022941,-0.884501610222,17.0853559616,6.17538093087,6.25378445747,0.0,1.23949023244,-1.26197411717,4.96242877574,-0.0110021990382,0.0916420857598,0.0,438.43257108714266,438.82595502142,439.8010437290602,440.66271589134556
2.640000000000002,1.23029861468,-0.962168562753,17.3832270809,6.17488578093,6.25887034321,0.0,1.2542971409,-1.32699104225,4.96658630871,-0.00325337721288,0.0651910234568,0.0,432.2895606402162,430.0604258573042,432.5900323534766,433.24225382719726
